"cluster","intercept_baseline","x_baseline","retained_before_truncation_baseline","intercept_observed","x_observed","retained_before_truncation_observed","contamination","dataset_id","engine","variant","intercept_absolute_difference","x_absolute_difference","retention_changed"
"5",1.23979333248245,0.358651723091869,TRUE,1.23979333274232,0.358651722982862,TRUE,"vertical",1,"robustbase","cluster_block_order",2.59867460883356e-10,1.0900763625088e-10,FALSE
"6",-0.765734693014452,0.147648545897361,TRUE,-0.76573469202603,0.147648546686497,TRUE,"vertical",1,"robustbase","cluster_block_order",9.88422566017277e-10,7.89136173073857e-10,FALSE
"7",1.16830077321024,-0.0268511978783822,TRUE,1.16830077321311,-0.0268511978616777,TRUE,"vertical",1,"robustbase","cluster_block_order",2.87503354456931e-12,1.67044156285101e-11,FALSE
"8",-1.07636942162062,-0.168222305482329,TRUE,-1.07636942162056,-0.168222305482336,TRUE,"vertical",1,"robustbase","cluster_block_order",6.48370246381091e-14,7.32747196252603e-15,FALSE
"9",-0.0868572131135836,0.211337470634373,TRUE,-0.0868572130521702,0.211337470891537,TRUE,"vertical",1,"robustbase","cluster_block_order",6.14133743859213e-11,2.57164289862999e-10,FALSE
"1",3.51936954466863,-0.115028422983202,TRUE,3.51936954466863,-0.115028422983201,TRUE,"vertical",1,"robustbase","global_row_order",3.5527136788005e-15,1.38777878078145e-16,FALSE
"10",0.479971663659948,-0.117302862973445,TRUE,0.479971663659948,-0.117302862973445,TRUE,"vertical",1,"robustbase","global_row_order",4.9960036108132e-16,1.2490009027033e-16,FALSE
"2",2.72862243398909,-0.13924863165244,TRUE,2.72862243398886,-0.139248631652723,TRUE,"vertical",1,"robustbase","global_row_order",2.34479102800833e-13,2.82746048796412e-13,FALSE
"3",-0.852659532240005,0.258207363788936,TRUE,-0.852659532240006,0.258207363788936,TRUE,"vertical",1,"robustbase","global_row_order",4.44089209850063e-16,2.22044604925031e-16,FALSE
"4",0.889808671364796,-0.49831336629348,TRUE,0.88980867136477,-0.498313366293411,TRUE,"vertical",1,"robustbase","global_row_order",2.67563748934663e-14,6.87228052242972e-14,FALSE
"5",1.23979333248245,0.358651723091869,TRUE,1.23979333246482,0.358651723099268,TRUE,"vertical",1,"robustbase","global_row_order",1.763766910301e-11,7.39824868034589e-12,FALSE
"6",-0.765734693014452,0.147648545897361,TRUE,-0.765734693014453,0.147648545897361,TRUE,"vertical",1,"robustbase","global_row_order",5.55111512312578e-16,1.66533453693773e-16,FALSE
"7",1.16830077321024,-0.0268511978783822,TRUE,1.16830077321311,-0.0268511978616777,TRUE,"vertical",1,"robustbase","global_row_order",2.87503354456931e-12,1.67044433840857e-11,FALSE
"8",-1.07636942162062,-0.168222305482329,TRUE,-1.07636942162063,-0.16822230548233,TRUE,"vertical",1,"robustbase","global_row_order",6.66133814775094e-15,1.19348975147204e-15,FALSE
"9",-0.0868572131135836,0.211337470634373,TRUE,-0.0868572131135836,0.211337470634372,TRUE,"vertical",1,"robustbase","global_row_order",2.77555756156289e-17,2.4980018054066e-16,FALSE
"1",1.332033563635,-0.195446748628299,TRUE,1.332033563635,-0.195446748628299,TRUE,"vertical",2,"robust","exact_repeat",0,0,FALSE
"10",-0.362086744230854,0.386524955699378,TRUE,-0.362086744230854,0.386524955699378,TRUE,"vertical",2,"robust","exact_repeat",0,0,FALSE
"2",-0.936837057440004,-0.145760405669963,TRUE,-0.936837057440004,-0.145760405669963,TRUE,"vertical",2,"robust","exact_repeat",0,0,FALSE
"3",-0.547067141828154,-0.189842476071281,TRUE,-0.547067141828154,-0.189842476071281,TRUE,"vertical",2,"robust","exact_repeat",0,0,FALSE
"4",1.19124601579933,-0.127404830438166,TRUE,1.19124601579933,-0.127404830438166,TRUE,"vertical",2,"robust","exact_repeat",0,0,FALSE
"5",0.937888828750057,-0.298281069611612,TRUE,0.937888828750057,-0.298281069611612,TRUE,"vertical",2,"robust","exact_repeat",0,0,FALSE
"6",-0.751832548745048,0.116849800722463,TRUE,-0.751832548745048,0.116849800722463,TRUE,"vertical",2,"robust","exact_repeat",0,0,FALSE
"7",0.658099493097127,0.0147592761929638,TRUE,0.658099493097127,0.0147592761929638,TRUE,"vertical",2,"robust","exact_repeat",0,0,FALSE
"8",-1.04667411781093,0.137747247770346,TRUE,-1.04667411781093,0.137747247770346,TRUE,"vertical",2,"robust","exact_repeat",0,0,FALSE
"9",1.38555999963695,0.126412115502734,TRUE,1.38555999963695,0.126412115502734,TRUE,"vertical",2,"robust","exact_repeat",0,0,FALSE
"1",1.332033563635,-0.195446748628299,TRUE,1.33203356369399,-0.195446748593528,TRUE,"vertical",2,"robust","within_cluster_row_order",5.89888138335937e-11,3.47703810188449e-11,FALSE
"10",-0.362086744230854,0.386524955699378,TRUE,-0.362086755645058,0.386525077752794,TRUE,"vertical",2,"robust","within_cluster_row_order",1.14142034712827e-08,1.22053415541057e-07,FALSE
"2",-0.936837057440004,-0.145760405669963,TRUE,-0.93683705737851,-0.14576040568982,TRUE,"vertical",2,"robust","within_cluster_row_order",6.14940320886603e-11,1.98577543297773e-11,FALSE
"3",-0.547067141828154,-0.189842476071281,TRUE,-0.547067141828153,-0.189842476071281,TRUE,"vertical",2,"robust","within_cluster_row_order",1.11022302462516e-16,5.55111512312578e-17,FALSE
"4",1.19124601579933,-0.127404830438166,TRUE,1.19124601579933,-0.127404830438166,TRUE,"vertical",2,"robust","within_cluster_row_order",0,2.77555756156289e-17,FALSE
"5",0.937888828750057,-0.298281069611612,TRUE,0.937888788293954,-0.298281024136976,TRUE,"vertical",2,"robust","within_cluster_row_order",4.04561031341899e-08,4.5474635834708e-08,FALSE
"6",-0.751832548745048,0.116849800722463,TRUE,-0.751832654949897,0.116849855044142,TRUE,"vertical",2,"robust","within_cluster_row_order",1.06204849026348e-07,5.43216789605783e-08,FALSE
"7",0.658099493097127,0.0147592761929638,TRUE,0.658100091925548,0.0147588813505101,TRUE,"vertical",2,"robust","within_cluster_row_order",5.98828420850239e-07,3.94842453775926e-07,FALSE
"8",-1.04667411781093,0.137747247770346,TRUE,-1.04667411904311,0.137747256530527,TRUE,"vertical",2,"robust","within_cluster_row_order",1.23218080183563e-09,8.76018113604715e-09,FALSE
"9",1.38555999963695,0.126412115502734,TRUE,1.38556134810615,0.126412766589727,TRUE,"vertical",2,"robust","within_cluster_row_order",1.34846920762932e-06,6.51086993097572e-07,FALSE
"1",1.332033563635,-0.195446748628299,TRUE,1.332033563635,-0.195446748628299,TRUE,"vertical",2,"robust","cluster_block_order",0,0,FALSE
"10",-0.362086744230854,0.386524955699378,TRUE,-0.362086744230854,0.386524955699378,TRUE,"vertical",2,"robust","cluster_block_order",0,0,FALSE
"2",-0.936837057440004,-0.145760405669963,TRUE,-0.936837057440004,-0.145760405669963,TRUE,"vertical",2,"robust","cluster_block_order",0,0,FALSE
"3",-0.547067141828154,-0.189842476071281,TRUE,-0.547067141828154,-0.189842476071281,TRUE,"vertical",2,"robust","cluster_block_order",0,0,FALSE
"4",1.19124601579933,-0.127404830438166,TRUE,1.19124601579933,-0.127404830438166,TRUE,"vertical",2,"robust","cluster_block_order",0,0,FALSE
"5",0.937888828750057,-0.298281069611612,TRUE,0.937888828750057,-0.298281069611612,TRUE,"vertical",2,"robust","cluster_block_order",0,0,FALSE
"6",-0.751832548745048,0.116849800722463,TRUE,-0.751832548745048,0.116849800722463,TRUE,"vertical",2,"robust","cluster_block_order",0,0,FALSE
"7",0.658099493097127,0.0147592761929638,TRUE,0.658099493097127,0.0147592761929638,TRUE,"vertical",2,"robust","cluster_block_order",0,0,FALSE
"8",-1.04667411781093,0.137747247770346,TRUE,-1.04667411781093,0.137747247770346,TRUE,"vertical",2,"robust","cluster_block_order",0,0,FALSE
"9",1.38555999963695,0.126412115502734,TRUE,1.38555999963695,0.126412115502734,TRUE,"vertical",2,"robust","cluster_block_order",0,0,FALSE
"1",1.332033563635,-0.195446748628299,TRUE,1.33203356361562,-0.195446748639723,TRUE,"vertical",2,"robust","global_row_order",1.93809412962764e-11,1.14239173676367e-11,FALSE
"10",-0.362086744230854,0.386524955699378,TRUE,-0.362086755431205,0.386525075466002,TRUE,"vertical",2,"robust","global_row_order",1.12003509245007e-08,1.19766623840611e-07,FALSE
"2",-0.936837057440004,-0.145760405669963,TRUE,-0.936837058487038,-0.145760405331856,TRUE,"vertical",2,"robust","global_row_order",1.04703423708941e-09,3.38106792563408e-10,FALSE
"3",-0.547067141828154,-0.189842476071281,TRUE,-0.547067141828153,-0.189842476071282,TRUE,"vertical",2,"robust","global_row_order",2.22044604925031e-16,1.11022302462516e-16,FALSE
"4",1.19124601579933,-0.127404830438166,TRUE,1.19124601579933,-0.127404830438166,TRUE,"vertical",2,"robust","global_row_order",0,0,FALSE
"5",0.937888828750057,-0.298281069611612,TRUE,0.937888781863719,-0.298281016909052,TRUE,"vertical",2,"robust","global_row_order",4.68863382563356e-08,5.27025594276864e-08,FALSE
"6",-0.751832548745048,0.116849800722463,TRUE,-0.751832548798036,0.116849800749566,TRUE,"vertical",2,"robust","global_row_order",5.29877253185873e-11,2.71027783549371e-11,FALSE
"7",0.658099493097127,0.0147592761929638,TRUE,0.658099390789588,0.0147593436502435,TRUE,"vertical",2,"robust","global_row_order",1.02307539440183e-07,6.74572796441342e-08,FALSE
"8",-1.04667411781093,0.137747247770346,TRUE,-1.04667411782805,0.137747247892057,TRUE,"vertical",2,"robust","global_row_order",1.71196390397199e-11,1.21710780343065e-10,FALSE
"9",1.38555999963695,0.126412115502734,TRUE,1.38556000060159,0.126412115968497,TRUE,"vertical",2,"robust","global_row_order",9.64644586431973e-10,4.65762872714492e-10,FALSE
"1",1.33943406586575,-0.206912699642176,TRUE,1.33943406586575,-0.206912699642176,TRUE,"vertical",2,"robustbase","exact_repeat",0,0,FALSE
"10",-0.320941799560461,0.402804468375771,TRUE,-0.320941799560461,0.402804468375771,TRUE,"vertical",2,"robustbase","exact_repeat",0,0,FALSE
"2",-0.969180045730493,-0.197573302377359,TRUE,-0.969180045730493,-0.197573302377359,TRUE,"vertical",2,"robustbase","exact_repeat",0,0,FALSE
"3",-0.538715528412828,-0.150999621267659,TRUE,-0.538715528412828,-0.150999621267659,TRUE,"vertical",2,"robustbase","exact_repeat",0,0,FALSE
"4",1.17849590696553,-0.147798485358079,TRUE,1.17849590696553,-0.147798485358079,TRUE,"vertical",2,"robustbase","exact_repeat",0,0,FALSE
"5",0.974438683247176,-0.303930313389271,TRUE,0.974438683247176,-0.303930313389271,TRUE,"vertical",2,"robustbase","exact_repeat",0,0,FALSE
"6",-0.820723190667806,0.118608408864437,TRUE,-0.820723190667806,0.118608408864437,TRUE,"vertical",2,"robustbase","exact_repeat",0,0,FALSE
"7",0.676832269430655,0.0150296338478989,TRUE,0.676832269430655,0.0150296338478989,TRUE,"vertical",2,"robustbase","exact_repeat",0,0,FALSE
"8",-1.06210940055339,0.174119568815678,TRUE,-1.06210940055339,0.174119568815678,TRUE,"vertical",2,"robustbase","exact_repeat",0,0,FALSE
"9",1.39823217532541,0.131969760297739,TRUE,1.39823217532541,0.131969760297739,TRUE,"vertical",2,"robustbase","exact_repeat",0,0,FALSE
"1",1.33943406586575,-0.206912699642176,TRUE,1.33943406586752,-0.206912699642587,TRUE,"vertical",2,"robustbase","within_cluster_row_order",1.76236802928997e-12,4.11698453106624e-13,FALSE
"10",-0.320941799560461,0.402804468375771,TRUE,-0.320941799545629,0.402804468379839,TRUE,"vertical",2,"robustbase","within_cluster_row_order",1.48314138748162e-11,4.06769062877288e-12,FALSE
"2",-0.969180045730493,-0.197573302377359,TRUE,-0.969180045730493,-0.197573302377359,TRUE,"vertical",2,"robustbase","within_cluster_row_order",3.33066907387547e-16,8.32667268468867e-17,FALSE
"3",-0.538715528412828,-0.150999621267659,TRUE,-0.538715528412828,-0.150999621267659,TRUE,"vertical",2,"robustbase","within_cluster_row_order",2.22044604925031e-16,5.55111512312578e-17,FALSE
"4",1.17849590696553,-0.147798485358079,TRUE,1.17849590696553,-0.147798485358079,TRUE,"vertical",2,"robustbase","within_cluster_row_order",0,5.55111512312578e-17,FALSE
"5",0.974438683247176,-0.303930313389271,TRUE,0.974438698291078,-0.303930317548695,TRUE,"vertical",2,"robustbase","within_cluster_row_order",1.50439024571014e-08,4.15942336129405e-09,FALSE
"6",-0.820723190667806,0.118608408864437,TRUE,-0.820723190667806,0.118608408864437,TRUE,"vertical",2,"robustbase","within_cluster_row_order",1.11022302462516e-16,9.71445146547012e-17,FALSE
"7",0.676832269430655,0.0150296338478989,TRUE,0.676832493198893,0.0150295616069798,TRUE,"vertical",2,"robustbase","within_cluster_row_order",2.23768238383215e-07,7.22409191598883e-08,FALSE
"8",-1.06210940055339,0.174119568815678,TRUE,-1.06210940055339,0.174119568815678,TRUE,"vertical",2,"robustbase","within_cluster_row_order",4.44089209850063e-16,8.32667268468867e-17,FALSE
"9",1.39823217532541,0.131969760297739,TRUE,1.39823217532541,0.131969760297739,TRUE,"vertical",2,"robustbase","within_cluster_row_order",1.33226762955019e-15,1.66533453693773e-16,FALSE
"1",1.33943406586575,-0.206912699642176,TRUE,1.33943406586752,-0.206912699642588,TRUE,"vertical",2,"robustbase","cluster_block_order",1.76370029691952e-12,4.12003764438396e-13,FALSE
"10",-0.320941799560461,0.402804468375771,TRUE,-0.320941799545629,0.402804468379839,TRUE,"vertical",2,"robustbase","cluster_block_order",1.48313028525138e-11,4.06752409531919e-12,FALSE
"2",-0.969180045730493,-0.197573302377359,TRUE,-0.969180045730493,-0.197573302377359,TRUE,"vertical",2,"robustbase","cluster_block_order",0,0,FALSE
"3",-0.538715528412828,-0.150999621267659,TRUE,-0.538715528412829,-0.150999621267657,TRUE,"vertical",2,"robustbase","cluster_block_order",7.7715611723761e-16,1.77635683940025e-15,FALSE
"4",1.17849590696553,-0.147798485358079,TRUE,1.17849590696531,-0.147798485358171,TRUE,"vertical",2,"robustbase","cluster_block_order",2.23154827949656e-13,9.14823772291129e-14,FALSE
"5",0.974438683247176,-0.303930313389271,TRUE,0.974438683247176,-0.303930313389271,TRUE,"vertical",2,"robustbase","cluster_block_order",0,0,FALSE
"6",-0.820723190667806,0.118608408864437,TRUE,-0.820723190667806,0.118608408864437,TRUE,"vertical",2,"robustbase","cluster_block_order",0,0,FALSE
"7",0.676832269430655,0.0150296338478989,TRUE,0.676832476280403,0.0150295670689136,TRUE,"vertical",2,"robustbase","cluster_block_order",2.06849748551896e-07,6.67789853258521e-08,FALSE
"8",-1.06210940055339,0.174119568815678,TRUE,-1.06210940055339,0.174119568815678,TRUE,"vertical",2,"robustbase","cluster_block_order",0,0,FALSE
"9",1.39823217532541,0.131969760297739,TRUE,1.39823217532541,0.131969760297739,TRUE,"vertical",2,"robustbase","cluster_block_order",0,0,FALSE
"1",1.33943406586575,-0.206912699642176,TRUE,1.33943406586555,-0.206912699642132,TRUE,"vertical",2,"robustbase","global_row_order",2.02504679691629e-13,4.32709423847655e-14,FALSE
"10",-0.320941799560461,0.402804468375771,TRUE,-0.320941799560461,0.402804468375771,TRUE,"vertical",2,"robustbase","global_row_order",5.55111512312578e-17,1.11022302462516e-16,FALSE
"2",-0.969180045730493,-0.197573302377359,TRUE,-0.96918004662279,-0.197573303965563,TRUE,"vertical",2,"robustbase","global_row_order",8.92297014054577e-10,1.58820484541522e-09,FALSE
"3",-0.538715528412828,-0.150999621267659,TRUE,-0.538715528412828,-0.150999621267659,TRUE,"vertical",2,"robustbase","global_row_order",4.44089209850063e-16,1.94289029309402e-16,FALSE
"4",1.17849590696553,-0.147798485358079,TRUE,1.17849590696548,-0.147798485358122,TRUE,"vertical",2,"robustbase","global_row_order",4.77395900588817e-14,4.27158308724529e-14,FALSE
"5",0.974438683247176,-0.303930313389271,TRUE,0.974438702388602,-0.303930318681601,TRUE,"vertical",2,"robustbase","global_row_order",1.91414265549028e-08,5.29232979662453e-09,FALSE
"6",-0.820723190667806,0.118608408864437,TRUE,-0.820723190667807,0.118608408864437,TRUE,"vertical",2,"robustbase","global_row_order",4.44089209850063e-16,9.71445146547012e-17,FALSE
"7",0.676832269430655,0.0150296338478989,TRUE,0.676832489075294,0.0150295629382351,TRUE,"vertical",2,"robustbase","global_row_order",2.1964463969848e-07,7.09096638334267e-08,FALSE
"8",-1.06210940055339,0.174119568815678,TRUE,-1.06210940055335,0.174119568815452,TRUE,"vertical",2,"robustbase","global_row_order",3.59712259978551e-14,2.26235696842991e-13,FALSE
"9",1.39823217532541,0.131969760297739,TRUE,1.39823217532541,0.131969760297739,TRUE,"vertical",2,"robustbase","global_row_order",1.55431223447522e-15,0,FALSE
"1",-0.187982303054025,-0.0453495923536764,TRUE,-0.187982303054025,-0.0453495923536764,TRUE,"vertical",3,"robust","exact_repeat",0,0,FALSE
"10",-1.2265217786848,-0.303125259786767,TRUE,-1.2265217786848,-0.303125259786767,TRUE,"vertical",3,"robust","exact_repeat",0,0,FALSE
"2",1.30600264790345,-0.18873415386594,TRUE,1.30600264790345,-0.18873415386594,TRUE,"vertical",3,"robust","exact_repeat",0,0,FALSE
"3",1.12399685866383,-0.163915545005215,TRUE,1.12399685866383,-0.163915545005215,TRUE,"vertical",3,"robust","exact_repeat",0,0,FALSE
"4",0.940090116321147,-0.171038556707681,TRUE,0.940090116321147,-0.171038556707681,TRUE,"vertical",3,"robust","exact_repeat",0,0,FALSE
"5",-0.4987005149311,0.11174817708304,TRUE,-0.4987005149311,0.11174817708304,TRUE,"vertical",3,"robust","exact_repeat",0,0,FALSE
"6",1.67756617378087,-0.204084515813508,TRUE,1.67756617378087,-0.204084515813508,TRUE,"vertical",3,"robust","exact_repeat",0,0,FALSE
"7",-0.768543964404622,-0.249226244235402,TRUE,-0.768543964404622,-0.249226244235402,TRUE,"vertical",3,"robust","exact_repeat",0,0,FALSE
"8",0.636567505458455,-0.118401702737801,TRUE,0.636567505458455,-0.118401702737801,TRUE,"vertical",3,"robust","exact_repeat",0,0,FALSE
"9",0.0999229931905568,-0.0509697286941322,TRUE,0.0999229931905568,-0.0509697286941322,TRUE,"vertical",3,"robust","exact_repeat",0,0,FALSE
"1",-0.187982303054025,-0.0453495923536764,TRUE,-0.187982271420063,-0.0453496354375035,TRUE,"vertical",3,"robust","within_cluster_row_order",3.16339618111616e-08,4.30838271447964e-08,FALSE
"10",-1.2265217786848,-0.303125259786767,TRUE,-1.22652177868453,-0.303125259786886,TRUE,"vertical",3,"robust","within_cluster_row_order",2.70894418008538e-13,1.18516307878735e-13,FALSE
"2",1.30600264790345,-0.18873415386594,TRUE,1.30600264755244,-0.188734154017635,TRUE,"vertical",3,"robust","within_cluster_row_order",3.5100677919786e-10,1.51695822570019e-10,FALSE
"3",1.12399685866383,-0.163915545005215,TRUE,1.12399685666116,-0.163915544761049,TRUE,"vertical",3,"robust","within_cluster_row_order",2.00267025185497e-09,2.44166326046624e-10,FALSE
"4",0.940090116321147,-0.171038556707681,TRUE,0.940090116321147,-0.171038556707681,TRUE,"vertical",3,"robust","within_cluster_row_order",0,5.55111512312578e-17,FALSE
"5",-0.4987005149311,0.11174817708304,TRUE,-0.4987005149311,0.11174817708304,TRUE,"vertical",3,"robust","within_cluster_row_order",5.55111512312578e-17,2.77555756156289e-17,FALSE
"6",1.67756617378087,-0.204084515813508,TRUE,1.67756700356489,-0.204085452568193,TRUE,"vertical",3,"robust","within_cluster_row_order",8.29784022160496e-07,9.36754685737506e-07,FALSE
"7",-0.768543964404622,-0.249226244235402,TRUE,-0.768543963482402,-0.249226242590567,TRUE,"vertical",3,"robust","within_cluster_row_order",9.22219745014274e-10,1.64483476838839e-09,FALSE
"8",0.636567505458455,-0.118401702737801,TRUE,0.6365674732051,-0.118401690111933,TRUE,"vertical",3,"robust","within_cluster_row_order",3.22533546537329e-08,1.26258679761238e-08,FALSE
"9",0.0999229931905568,-0.0509697286941322,TRUE,0.0999229931905567,-0.0509697286941324,TRUE,"vertical",3,"robust","within_cluster_row_order",9.71445146547012e-17,1.73472347597681e-16,FALSE
