"contamination","dataset_id","engine","variant","quantity","reference_value","observed_value","absolute_difference","allowed_difference","numerically_equivalent"
"bad_leverage",1,"robustbase","within_cluster_row_order","conf_low",-0.161710029265477,-0.161710027181201,2.08427580750126e-09,1.16171002926548e-05,TRUE
"bad_leverage",1,"robustbase","within_cluster_row_order","conf_high",0.0674660582563662,0.0674660593815032,1.1251369280707e-09,1.06746605825637e-05,TRUE
"bad_leverage",1,"robustbase","cluster_block_order","estimate",-0.0471219855045552,-0.0471219317735733,5.37309818998688e-08,1.04712198550456e-05,TRUE
"bad_leverage",1,"robustbase","cluster_block_order","std_error",0.0506543248388544,0.0506543605172824,3.56784280869382e-08,1.05065432483885e-05,TRUE
"bad_leverage",1,"robustbase","cluster_block_order","p_value",0.376511417701124,0.376512259195685,8.41494560255285e-07,1.37651141770112e-05,TRUE
"bad_leverage",1,"robustbase","cluster_block_order","conf_low",-0.161710029265477,-0.161710056244706,2.69792297669103e-08,1.16171002926548e-05,TRUE
"bad_leverage",1,"robustbase","cluster_block_order","conf_high",0.0674660582563662,0.0674661926975598,1.34441193538892e-07,1.06746605825637e-05,TRUE
"bad_leverage",1,"robustbase","global_row_order","estimate",-0.0471219855045552,-0.0471219317375087,5.37670465372564e-08,1.04712198550456e-05,TRUE
"bad_leverage",1,"robustbase","global_row_order","std_error",0.0506543248388544,0.0506543607361719,3.58973175421107e-08,1.05065432483885e-05,TRUE
"bad_leverage",1,"robustbase","global_row_order","p_value",0.376511417701124,0.376512261516145,8.43815020745708e-07,1.37651141770112e-05,TRUE
"bad_leverage",1,"robustbase","global_row_order","conf_low",-0.161710029265477,-0.161710056703804,2.74383274712076e-08,1.16171002926548e-05,TRUE
"bad_leverage",1,"robustbase","global_row_order","conf_high",0.0674660582563662,0.0674661932287867,1.34972420517965e-07,1.06746605825637e-05,TRUE
"bad_leverage",2,"robust","exact_repeat","estimate",-0.0480708839153182,-0.0480708839153182,0,1.04807088391532e-05,TRUE
"bad_leverage",2,"robust","exact_repeat","std_error",0.027970874062407,0.027970874062407,0,1.02797087406241e-05,TRUE
"bad_leverage",2,"robust","exact_repeat","p_value",0.119807204164149,0.119807204164149,0,1.11980720416415e-05,TRUE
"bad_leverage",2,"robust","exact_repeat","conf_low",-0.111345397025319,-0.111345397025319,0,1.11134539702532e-05,TRUE
"bad_leverage",2,"robust","exact_repeat","conf_high",0.0152036291946823,0.0152036291946823,0,1.01520362919468e-05,TRUE
"bad_leverage",2,"robust","within_cluster_row_order","estimate",-0.0480708839153182,-0.0480706168889177,2.6702640051196e-07,1.04807088391532e-05,TRUE
"bad_leverage",2,"robust","within_cluster_row_order","std_error",0.027970874062407,0.0279708683479696,5.7144374544793e-09,1.02797087406241e-05,TRUE
"bad_leverage",2,"robust","within_cluster_row_order","p_value",0.119807204164149,0.119808930782753,1.72661860455003e-06,1.11980720416415e-05,TRUE
"bad_leverage",2,"robust","within_cluster_row_order","conf_low",-0.111345397025319,-0.111345117071963,2.79953356135954e-07,1.11134539702532e-05,TRUE
"bad_leverage",2,"robust","within_cluster_row_order","conf_high",0.0152036291946823,0.0152038832941272,2.54099444894906e-07,1.01520362919468e-05,TRUE
"bad_leverage",2,"robust","cluster_block_order","estimate",-0.0480708839153182,-0.0480708839153182,0,1.04807088391532e-05,TRUE
"bad_leverage",2,"robust","cluster_block_order","std_error",0.027970874062407,0.027970874062407,0,1.02797087406241e-05,TRUE
"bad_leverage",2,"robust","cluster_block_order","p_value",0.119807204164149,0.119807204164149,0,1.11980720416415e-05,TRUE
"bad_leverage",2,"robust","cluster_block_order","conf_low",-0.111345397025319,-0.111345397025319,0,1.11134539702532e-05,TRUE
"bad_leverage",2,"robust","cluster_block_order","conf_high",0.0152036291946823,0.0152036291946823,0,1.01520362919468e-05,TRUE
"bad_leverage",2,"robust","global_row_order","estimate",-0.0480708839153182,-0.0480706741805179,2.09734800325767e-07,1.04807088391532e-05,TRUE
"bad_leverage",2,"robust","global_row_order","std_error",0.027970874062407,0.0279708688102004,5.25220659325365e-09,1.02797087406241e-05,TRUE
"bad_leverage",2,"robust","global_row_order","p_value",0.119807204164149,0.119808551515498,1.34735134880992e-06,1.11980720416415e-05,TRUE
"bad_leverage",2,"robust","global_row_order","conf_low",-0.111345397025319,-0.111345175409202,2.21616117096479e-07,1.11134539702532e-05,TRUE
"bad_leverage",2,"robust","global_row_order","conf_high",0.0152036291946823,0.0152038270481659,1.97853483561994e-07,1.01520362919468e-05,TRUE
"bad_leverage",2,"robustbase","exact_repeat","estimate",-0.045260649391798,-0.045260649391798,0,1.0452606493918e-05,TRUE
"bad_leverage",2,"robustbase","exact_repeat","std_error",0.0303195968675716,0.0303195968675716,0,1.03031959686757e-05,TRUE
"bad_leverage",2,"robustbase","exact_repeat","p_value",0.16969420963813,0.16969420963813,0,1.16969420963813e-05,TRUE
"bad_leverage",2,"robustbase","exact_repeat","conf_low",-0.113848342618929,-0.113848342618929,0,1.11384834261893e-05,TRUE
"bad_leverage",2,"robustbase","exact_repeat","conf_high",0.0233270438353332,0.0233270438353332,0,1.02332704383533e-05,TRUE
"bad_leverage",2,"robustbase","within_cluster_row_order","estimate",-0.045260649391798,-0.0452606495439513,1.52153283028422e-10,1.0452606493918e-05,TRUE
"bad_leverage",2,"robustbase","within_cluster_row_order","std_error",0.0303195968675716,0.0303195969836616,1.16089918927864e-10,1.03031959686757e-05,TRUE
"bad_leverage",2,"robustbase","within_cluster_row_order","p_value",0.16969420963813,0.169694209817185,1.79055215099311e-10,1.16969420963813e-05,TRUE
"bad_leverage",2,"robustbase","within_cluster_row_order","conf_low",-0.113848342618929,-0.113848343033696,4.14766929135446e-10,1.11384834261893e-05,TRUE
"bad_leverage",2,"robustbase","within_cluster_row_order","conf_high",0.0233270438353332,0.0233270439457936,1.10460356139708e-10,1.02332704383533e-05,TRUE
"bad_leverage",2,"robustbase","cluster_block_order","estimate",-0.045260649391798,-0.0452606484214687,9.7032924056828e-10,1.0452606493918e-05,TRUE
"bad_leverage",2,"robustbase","cluster_block_order","std_error",0.0303195968675716,0.0303195972486908,3.81119205639102e-10,1.03031959686757e-05,TRUE
"bad_leverage",2,"robustbase","cluster_block_order","p_value",0.16969420963813,0.169694222673115,1.30349847304867e-08,1.16969420963813e-05,TRUE
"bad_leverage",2,"robustbase","cluster_block_order","conf_low",-0.113848342618929,-0.113848342510751,1.08177702906609e-10,1.11384834261893e-05,TRUE
"bad_leverage",2,"robustbase","cluster_block_order","conf_high",0.0233270438353332,0.023327045667814,1.83248077129106e-09,1.02332704383533e-05,TRUE
"bad_leverage",2,"robustbase","global_row_order","estimate",-0.045260649391798,-0.0452606484395996,9.52198334069898e-10,1.0452606493918e-05,TRUE
"bad_leverage",2,"robustbase","global_row_order","std_error",0.0303195968675716,0.0303195967759623,9.16093277625318e-11,1.03031959686757e-05,TRUE
"bad_leverage",2,"robustbase","global_row_order","p_value",0.16969420963813,0.169694216543609,6.90547907744588e-09,1.16969420963813e-05,TRUE
"bad_leverage",2,"robustbase","global_row_order","conf_low",-0.113848342618929,-0.113848341459496,1.15943302181343e-09,1.11384834261893e-05,TRUE
"bad_leverage",2,"robustbase","global_row_order","conf_high",0.0233270438353332,0.0233270445802969,7.44963632448581e-10,1.02332704383533e-05,TRUE
"bad_leverage",3,"robust","exact_repeat","estimate",-0.0776808089215177,-0.0776808089215177,0,1.07768080892152e-05,TRUE
"bad_leverage",3,"robust","exact_repeat","std_error",0.0314771392557373,0.0314771392557373,0,1.03147713925574e-05,TRUE
"bad_leverage",3,"robust","exact_repeat","p_value",0.0356960527267783,0.0356960527267783,0,1.03569605272678e-05,TRUE
"bad_leverage",3,"robust","exact_repeat","conf_low",-0.14888704495328,-0.14888704495328,0,1.14888704495328e-05,TRUE
"bad_leverage",3,"robust","exact_repeat","conf_high",-0.00647457288975498,-0.00647457288975498,0,1.00647457288976e-05,TRUE
"bad_leverage",3,"robust","within_cluster_row_order","estimate",-0.0776808089215177,-0.0776808335436088,2.46220911298556e-08,1.07768080892152e-05,TRUE
"bad_leverage",3,"robust","within_cluster_row_order","std_error",0.0314771392557373,0.0314771232157631,1.60399741752637e-08,1.03147713925574e-05,TRUE
"bad_leverage",3,"robust","within_cluster_row_order","p_value",0.0356960527267783,0.0356959332703751,1.19456403220586e-07,1.03569605272678e-05,TRUE
"bad_leverage",3,"robust","within_cluster_row_order","conf_low",-0.14888704495328,-0.148887033290429,1.16628513513461e-08,1.14888704495328e-05,TRUE
"bad_leverage",3,"robust","within_cluster_row_order","conf_high",-0.00647457288975498,-0.00647463379678857,6.09070335971795e-08,1.00647457288976e-05,TRUE
"bad_leverage",3,"robust","cluster_block_order","estimate",-0.0776808089215177,-0.0776808089215177,0,1.07768080892152e-05,TRUE
"bad_leverage",3,"robust","cluster_block_order","std_error",0.0314771392557373,0.0314771392557373,0,1.03147713925574e-05,TRUE
"bad_leverage",3,"robust","cluster_block_order","p_value",0.0356960527267783,0.0356960527267783,0,1.03569605272678e-05,TRUE
"bad_leverage",3,"robust","cluster_block_order","conf_low",-0.14888704495328,-0.14888704495328,0,1.14888704495328e-05,TRUE
"bad_leverage",3,"robust","cluster_block_order","conf_high",-0.00647457288975498,-0.00647457288975498,0,1.00647457288976e-05,TRUE
"bad_leverage",3,"robust","global_row_order","estimate",-0.0776808089215177,-0.0776802758520122,5.33069505509465e-07,1.07768080892152e-05,TRUE
"bad_leverage",3,"robust","global_row_order","std_error",0.0314771392557373,0.0314767958634178,3.43392319544777e-07,1.03147713925574e-05,TRUE
"bad_leverage",3,"robust","global_row_order","p_value",0.0356960527267783,0.0356954678351199,5.8489165841169e-07,1.03569605272678e-05,TRUE
"bad_leverage",3,"robust","global_row_order","conf_low",-0.14888704495328,-0.14888573507638,1.30987690083462e-06,1.14888704495328e-05,TRUE
"bad_leverage",3,"robust","global_row_order","conf_high",-0.00647457288975498,-0.00647481662764478,2.43737889801809e-07,1.00647457288976e-05,TRUE
"bad_leverage",3,"robustbase","exact_repeat","estimate",-0.0847501350329774,-0.0847501350329774,0,1.08475013503298e-05,TRUE
"bad_leverage",3,"robustbase","exact_repeat","std_error",0.0300197916438203,0.0300197916438203,0,1.03001979164382e-05,TRUE
"bad_leverage",3,"robustbase","exact_repeat","p_value",0.0199444357679383,0.0199444357679383,0,1.01994443576794e-05,TRUE
"bad_leverage",3,"robustbase","exact_repeat","conf_low",-0.152659621725755,-0.152659621725755,0,1.15265962172576e-05,TRUE
"bad_leverage",3,"robustbase","exact_repeat","conf_high",-0.0168406483401995,-0.0168406483401995,0,1.0168406483402e-05,TRUE
"bad_leverage",3,"robustbase","within_cluster_row_order","estimate",-0.0847501350329774,-0.0847501340621328,9.70844626912992e-10,1.08475013503298e-05,TRUE
"bad_leverage",3,"robustbase","within_cluster_row_order","std_error",0.0300197916438203,0.0300197918086948,1.6487445436697e-10,1.03001979164382e-05,TRUE
"bad_leverage",3,"robustbase","within_cluster_row_order","p_value",0.0199444357679383,0.0199444373257949,1.55785667352304e-09,1.01994443576794e-05,TRUE
"bad_leverage",3,"robustbase","within_cluster_row_order","conf_low",-0.152659621725755,-0.152659621127883,5.97872695795587e-10,1.15265962172576e-05,TRUE
"bad_leverage",3,"robustbase","within_cluster_row_order","conf_high",-0.0168406483401995,-0.016840646996383,1.3438165580304e-09,1.0168406483402e-05,TRUE
"bad_leverage",3,"robustbase","cluster_block_order","estimate",-0.0847501350329774,-0.0847501343203982,7.12579245609746e-10,1.08475013503298e-05,TRUE
"bad_leverage",3,"robustbase","cluster_block_order","std_error",0.0300197916438203,0.0300197917959915,1.5217116802746e-10,1.03001979164382e-05,TRUE
"bad_leverage",3,"robustbase","cluster_block_order","p_value",0.0199444357679383,0.0199444370067757,1.23883739724939e-09,1.01994443576794e-05,TRUE
"bad_leverage",3,"robustbase","cluster_block_order","conf_low",-0.152659621725755,-0.152659621357411,3.68344160728284e-10,1.15265962172576e-05,TRUE
"bad_leverage",3,"robustbase","cluster_block_order","conf_high",-0.0168406483401995,-0.0168406472833852,1.05681434436899e-09,1.0168406483402e-05,TRUE
"bad_leverage",3,"robustbase","global_row_order","estimate",-0.0847501350329774,-0.0847501335179381,1.51503931622443e-09,1.08475013503298e-05,TRUE
"bad_leverage",3,"robustbase","global_row_order","std_error",0.0300197916438203,0.0300197921684018,5.24581496297305e-10,1.03001979164382e-05,TRUE
"bad_leverage",3,"robustbase","global_row_order","p_value",0.0199444357679383,0.0199444390174838,3.24954551114698e-09,1.01994443576794e-05,TRUE
"bad_leverage",3,"robustbase","global_row_order","conf_low",-0.152659621725755,-0.152659621397402,3.28353538803228e-10,1.15265962172576e-05,TRUE
"bad_leverage",3,"robustbase","global_row_order","conf_high",-0.0168406483401995,-0.0168406456384744,2.70172510752342e-09,1.0168406483402e-05,TRUE
"bad_leverage",4,"robust","exact_repeat","estimate",-0.0137156285743537,-0.0137156285743537,0,1.01371562857435e-05,TRUE
"bad_leverage",4,"robust","exact_repeat","std_error",0.0471416148484471,0.0471416148484471,0,1.04714161484845e-05,TRUE
"bad_leverage",4,"robust","exact_repeat","p_value",0.777686672341572,0.777686672341572,0,1.77768667234157e-05,TRUE
"bad_leverage",4,"robust","exact_repeat","conf_low",-0.120357370269643,-0.120357370269643,0,1.12035737026964e-05,TRUE
"bad_leverage",4,"robust","exact_repeat","conf_high",0.0929261131209352,0.0929261131209352,0,1.09292611312094e-05,TRUE
"bad_leverage",4,"robust","within_cluster_row_order","estimate",-0.0137156285743537,-0.0137156360653,7.49094631637137e-09,1.01371562857435e-05,TRUE
"bad_leverage",4,"robust","within_cluster_row_order","std_error",0.0471416148484471,0.0471416053812065,9.46724065808979e-09,1.04714161484845e-05,TRUE
"bad_leverage",4,"robust","within_cluster_row_order","p_value",0.777686672341572,0.77768651138939,1.60952181915697e-07,1.77768667234157e-05,TRUE
"bad_leverage",4,"robust","within_cluster_row_order","conf_low",-0.120357370269643,-0.120357356344203,1.39254399539324e-08,1.12035737026964e-05,TRUE
"bad_leverage",4,"robust","within_cluster_row_order","conf_high",0.0929261131209352,0.0929260842136026,2.89073325693279e-08,1.09292611312094e-05,TRUE
"bad_leverage",4,"robust","cluster_block_order","estimate",-0.0137156285743537,-0.0137156285743537,0,1.01371562857435e-05,TRUE
"bad_leverage",4,"robust","cluster_block_order","std_error",0.0471416148484471,0.0471416148484471,0,1.04714161484845e-05,TRUE
"bad_leverage",4,"robust","cluster_block_order","p_value",0.777686672341572,0.777686672341572,0,1.77768667234157e-05,TRUE
"bad_leverage",4,"robust","cluster_block_order","conf_low",-0.120357370269643,-0.120357370269643,0,1.12035737026964e-05,TRUE
"bad_leverage",4,"robust","cluster_block_order","conf_high",0.0929261131209352,0.0929261131209352,0,1.09292611312094e-05,TRUE
"bad_leverage",4,"robust","global_row_order","estimate",-0.0137156285743537,-0.0137155729731579,5.56011957638519e-08,1.01371562857435e-05,TRUE
"bad_leverage",4,"robust","global_row_order","std_error",0.0471416148484471,0.0471416133475205,1.50092665379686e-09,1.04714161484845e-05,TRUE
"bad_leverage",4,"robust","global_row_order","p_value",0.777686672341572,0.777687538960038,8.66618465433788e-07,1.77768667234157e-05,TRUE
"bad_leverage",4,"robust","global_row_order","conf_low",-0.120357370269643,-0.120357311273115,5.89965277325577e-08,1.12035737026964e-05,TRUE
"bad_leverage",4,"robust","global_row_order","conf_high",0.0929261131209352,0.092926165326799,5.22058637847378e-08,1.09292611312094e-05,TRUE
"bad_leverage",4,"robustbase","exact_repeat","estimate",-0.0139882112927048,-0.0139882112927048,0,1.0139882112927e-05,TRUE
"bad_leverage",4,"robustbase","exact_repeat","std_error",0.0455740748980209,0.0455740748980209,0,1.04557407489802e-05,TRUE
"bad_leverage",4,"robustbase","exact_repeat","p_value",0.765876862580242,0.765876862580242,0,1.76587686258024e-05,TRUE
"bad_leverage",4,"robustbase","exact_repeat","conf_low",-0.117083931261165,-0.117083931261165,0,1.11708393126116e-05,TRUE
"bad_leverage",4,"robustbase","exact_repeat","conf_high",0.089107508675755,0.089107508675755,0,1.08910750867576e-05,TRUE
"bad_leverage",4,"robustbase","within_cluster_row_order","estimate",-0.0139882112927048,-0.0139882120547904,7.62085509281585e-10,1.0139882112927e-05,TRUE
"bad_leverage",4,"robustbase","within_cluster_row_order","std_error",0.0455740748980209,0.0455740752171696,3.19148700522742e-10,1.04557407489802e-05,TRUE
"bad_leverage",4,"robustbase","within_cluster_row_order","p_value",0.765876862580242,0.765876851844727,1.07355142553445e-08,1.76587686258024e-05,TRUE
"bad_leverage",4,"robustbase","within_cluster_row_order","conf_low",-0.117083931261165,-0.117083932745215,1.48405003563834e-09,1.11708393126116e-05,TRUE
"bad_leverage",4,"robustbase","within_cluster_row_order","conf_high",0.089107508675755,0.089107508635634,4.01209759859356e-11,1.08910750867576e-05,TRUE
"bad_leverage",4,"robustbase","cluster_block_order","estimate",-0.0139882112927048,-0.0139882114715626,1.78857793159404e-10,1.0139882112927e-05,TRUE
"bad_leverage",4,"robustbase","cluster_block_order","std_error",0.0455740748980209,0.0455740749741695,7.61486221301233e-11,1.04557407489802e-05,TRUE
"bad_leverage",4,"robustbase","cluster_block_order","p_value",0.765876862580242,0.76587686006685,2.51339160595165e-09,1.76587686258024e-05,TRUE
"bad_leverage",4,"robustbase","cluster_block_order","conf_low",-0.117083931261165,-0.117083931612283,3.51117940278201e-10,1.11708393126116e-05,TRUE
"bad_leverage",4,"robustbase","cluster_block_order","conf_high",0.089107508675755,0.0891075086691574,6.59763910171307e-12,1.08910750867576e-05,TRUE
"bad_leverage",4,"robustbase","global_row_order","estimate",-0.0139882112927048,-0.0139882118354416,5.42736725353543e-10,1.0139882112927e-05,TRUE
"bad_leverage",4,"robustbase","global_row_order","std_error",0.0455740748980209,0.0455740751079244,2.09903545933532e-10,1.04557407489802e-05,TRUE
"bad_leverage",4,"robustbase","global_row_order","p_value",0.765876862580242,0.765876854848439,7.73180242052973e-09,1.76587686258024e-05,TRUE
"bad_leverage",4,"robustbase","global_row_order","conf_low",-0.117083931261165,-0.117083932278736,1.01757154091775e-09,1.11708393126116e-05,TRUE
"bad_leverage",4,"robustbase","global_row_order","conf_high",0.089107508675755,0.0891075086078531,6.79019201976772e-11,1.08910750867576e-05,TRUE
"bad_leverage",5,"robust","exact_repeat","estimate",-0.0467873749754836,-0.0467873749754836,0,1.04678737497548e-05,TRUE
"bad_leverage",5,"robust","exact_repeat","std_error",0.0393758189138531,0.0393758189138531,0,1.03937581891385e-05,TRUE
"bad_leverage",5,"robust","exact_repeat","p_value",0.265153124967506,0.265153124967506,0,1.26515312496751e-05,TRUE
"bad_leverage",5,"robust","exact_repeat","conf_low",-0.135861665772502,-0.135861665772502,0,1.1358616657725e-05,TRUE
"bad_leverage",5,"robust","exact_repeat","conf_high",0.0422869158215343,0.0422869158215343,0,1.04228691582153e-05,TRUE
"bad_leverage",5,"robust","within_cluster_row_order","estimate",-0.0467873749754836,-0.046787347504709,2.74707745925862e-08,1.04678737497548e-05,TRUE
"bad_leverage",5,"robust","within_cluster_row_order","std_error",0.0393758189138531,0.0393758207472754,1.83342224041594e-09,1.03937581891385e-05,TRUE
"bad_leverage",5,"robust","within_cluster_row_order","p_value",0.265153124967506,0.265153406969546,2.82002040274953e-07,1.26515312496751e-05,TRUE
"bad_leverage",5,"robust","within_cluster_row_order","conf_low",-0.135861665772502,-0.135861642449216,2.33232853308341e-08,1.1358616657725e-05,TRUE
"bad_leverage",5,"robust","within_cluster_row_order","conf_high",0.0422869158215343,0.0422869474397981,3.16182638473994e-08,1.04228691582153e-05,TRUE
"bad_leverage",5,"robust","cluster_block_order","estimate",-0.0467873749754836,-0.0467873749754836,0,1.04678737497548e-05,TRUE
"bad_leverage",5,"robust","cluster_block_order","std_error",0.0393758189138531,0.0393758189138531,0,1.03937581891385e-05,TRUE
"bad_leverage",5,"robust","cluster_block_order","p_value",0.265153124967506,0.265153124967506,0,1.26515312496751e-05,TRUE
"bad_leverage",5,"robust","cluster_block_order","conf_low",-0.135861665772502,-0.135861665772502,0,1.1358616657725e-05,TRUE
"bad_leverage",5,"robust","cluster_block_order","conf_high",0.0422869158215343,0.0422869158215343,0,1.04228691582153e-05,TRUE
"bad_leverage",5,"robust","global_row_order","estimate",-0.0467873749754836,-0.0467777740373884,9.60093809528051e-06,1.04678737497548e-05,TRUE
"bad_leverage",5,"robust","global_row_order","std_error",0.0393758189138531,0.0393749820721394,8.36841713765246e-07,1.03937581891385e-05,TRUE
"bad_leverage",5,"robust","global_row_order","p_value",0.265153124967506,0.265234996283348,8.18713158421969e-05,1.26515312496751e-05,FALSE
"bad_leverage",5,"robust","global_row_order","conf_low",-0.135861665772502,-0.135850171766929,1.14940055721824e-05,1.1358616657725e-05,FALSE
"bad_leverage",5,"robust","global_row_order","conf_high",0.0422869158215343,0.0422946236921527,7.70787061836475e-06,1.04228691582153e-05,TRUE
"bad_leverage",5,"robustbase","exact_repeat","estimate",-0.039538676374968,-0.039538676374968,0,1.03953867637497e-05,TRUE
"bad_leverage",5,"robustbase","exact_repeat","std_error",0.0317745346448618,0.0317745346448618,0,1.03177453464486e-05,TRUE
"bad_leverage",5,"robustbase","exact_repeat","p_value",0.244799862553526,0.244799862553526,0,1.24479986255353e-05,TRUE
"bad_leverage",5,"robustbase","exact_repeat","conf_low",-0.111417667516422,-0.111417667516422,0,1.11141766751642e-05,TRUE
"bad_leverage",5,"robustbase","exact_repeat","conf_high",0.0323403147664858,0.0323403147664858,0,1.03234031476649e-05,TRUE
"bad_leverage",5,"robustbase","within_cluster_row_order","estimate",-0.039538676374968,-0.0395386719933947,4.38157327781186e-09,1.03953867637497e-05,TRUE
"bad_leverage",5,"robustbase","within_cluster_row_order","std_error",0.0317745346448618,0.03177453488737,2.42508242653816e-10,1.03177453464486e-05,TRUE
"bad_leverage",5,"robustbase","within_cluster_row_order","p_value",0.244799862553526,0.244799914273085,5.17195589688768e-08,1.24479986255353e-05,TRUE
"bad_leverage",5,"robustbase","within_cluster_row_order","conf_low",-0.111417667516422,-0.11141766368344,3.83298151551692e-09,1.11141766751642e-05,TRUE
"bad_leverage",5,"robustbase","within_cluster_row_order","conf_high",0.0323403147664858,0.0323403196966509,4.93016504704569e-09,1.03234031476649e-05,TRUE
"bad_leverage",5,"robustbase","cluster_block_order","estimate",-0.039538676374968,-0.0395386709528297,5.42213831472571e-09,1.03953867637497e-05,TRUE
"bad_leverage",5,"robustbase","cluster_block_order","std_error",0.0317745346448618,0.0317745349299132,2.8505143384594e-10,1.03177453464486e-05,TRUE
"bad_leverage",5,"robustbase","cluster_block_order","p_value",0.244799862553526,0.244799926348986,6.37954602200619e-08,1.24479986255353e-05,TRUE
"bad_leverage",5,"robustbase","cluster_block_order","conf_low",-0.111417667516422,-0.111417662739115,4.77730716097469e-09,1.11141766751642e-05,TRUE
"bad_leverage",5,"robustbase","cluster_block_order","conf_high",0.0323403147664858,0.0323403208334553,6.06696946153784e-09,1.03234031476649e-05,TRUE
"bad_leverage",5,"robustbase","global_row_order","estimate",-0.039538676374968,-0.0395386766407845,2.65816479938508e-10,1.03953867637497e-05,TRUE
"bad_leverage",5,"robustbase","global_row_order","std_error",0.0317745346448618,0.0317745347197872,7.49253853404852e-11,1.03177453464486e-05,TRUE
"bad_leverage",5,"robustbase","global_row_order","p_value",0.244799862553526,0.244799860647638,1.90588730908381e-09,1.24479986255353e-05,TRUE
"bad_leverage",5,"robustbase","global_row_order","conf_low",-0.111417667516422,-0.111417667951731,4.353094829046e-10,1.11141766751642e-05,TRUE
"bad_leverage",5,"robustbase","global_row_order","conf_high",0.0323403147664858,0.0323403146701624,9.63234769724153e-11,1.03234031476649e-05,TRUE
