"condition_id","study","n_clusters","cluster_size","beta","random_slope_sd","contamination","contamination_label","model","model_label","reps","condition_seed","estimate","std_error","df","statistic","p_value","conf_low","conf_high","reject","cover","fit_available","inference_complete","convergence_code","convergence_code_zero","boundary_fit","estimated_random_intercept_sd","estimated_random_slope_sd","estimated_residual_sd","residual_weight_minimum","residual_weight_mean","residual_weight_prop_below_0_5","residual_weight_prop_below_0_8","residual_weight_count","random_effect_weight_minimum","random_effect_weight_mean","random_effect_weight_prop_below_0_5","random_effect_weight_prop_below_0_8","random_effect_weight_count","fit_warning","fit_message","fit_error","inference_warning","inference_message","inference_error","process_warning","process_message","process_error","variance_component_error","summary_column_names","fit_elapsed_sec","inference_elapsed_sec","process_elapsed_sec","total_elapsed_sec","replicate","replicate_seed","usable"
"RMM001","Study 1",10,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260920,0.0390783811418378,0.0518135300261152,216.374140746108,0.754211904152089,0.451542003422908,-0.0630454788180813,0.141202241101757,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.05065681695619,,0.992789312947772,0.449735362778144,0.955629317859832,0.005,0.095,400,0.53854731626805,0.953715020053109,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",4.14,8.24,0.270000000000003,12.65,1,2036501324,TRUE
"RMM001","Study 1",10,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260920,-0.0197950905402897,0.0535301647535399,262.85373165516,-0.369793192892811,0.71183434522162,-0.125197592926427,0.0856074118458473,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.59090809744407,,0.989981046306814,0.47298323401516,0.961507869904798,0.005,0.0875,400,0.644710590531659,0.964471059053166,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",2.83,7.97,0.260000000000005,11.06,2,109345142,TRUE
"RMM001","Study 1",10,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260920,-0.00755258310116084,0.0534787797264457,420.749037053516,-0.141225793479091,0.887759160498815,-0.1126714443518,0.0975662781494784,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.745198517326649,,1.02111145586959,0.384477780690097,0.959621399223292,0.015,0.09,400,0.614955307156003,0.9614955307156,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",3.03,9.3,0.25,12.58,3,1297033306,TRUE
"RMM001","Study 1",10,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260920,0.0545548125505102,0.0540817310465642,444.836351119434,1.00874752887512,0.313644112676133,-0.051732618385564,0.160842243486584,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.465860920112189,,1.02717401200605,0.480124345204187,0.965990889099037,0.0075,0.0775,400,0.528967648923385,0.952896764892339,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",4.17,9.98999999999999,0.290000000000006,14.45,4,344610857,TRUE
"RMM001","Study 1",10,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260920,-0.00322999077818308,0.0532588420153437,255.155387074405,-0.0606470335433229,0.951687790225971,-0.108112886731855,0.101652905175489,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.702787525954412,,1.06856598814913,0.355203739707234,0.957975008130653,0.005,0.09,400,1,1,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",3.41,9.7,0.269999999999996,13.38,5,910495872,TRUE
"RMM002","Study 1",10,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260920,0.0198324343037927,0.0570145832108804,228.856475312808,0.347848448359927,0.72827372638894,-0.0925081795524919,0.132173048160077,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.07438104922994,,1.09250193468518,0.188400397467525,0.935417131480738,0.0475,0.12,400,0.565205519585587,0.955974027757837,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",6,8.42,0.25,14.67,1,2036501324,TRUE
"RMM002","Study 1",10,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260920,0.00457447245010311,0.0592210431241568,333.761314269612,0.0772440370648781,0.938475693990614,-0.111919068472233,0.12106801337244,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.55487852536976,,1.09526190243164,0.183098642793755,0.936589739407045,0.05,0.1175,400,0.60904904406129,0.960904904406129,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",3.57999999999998,8.18000000000001,0.299999999999983,12.06,2,109345142,TRUE
"RMM002","Study 1",10,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260920,-0.00208789660225786,0.0595343937600325,599.820024955385,-0.0350704268640682,0.972035250298565,-0.119009088808408,0.114833295603892,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.734487842933481,,1.13689496997072,0.167579560048813,0.937389494031649,0.055,0.1,400,0.602170832468566,0.959005216272035,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",4.58000000000001,9.79999999999998,0.29000000000002,14.67,3,1297033306,TRUE
"RMM002","Study 1",10,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260920,0.0445615559509844,0.0606264065504568,487.871567333546,0.73501892139851,0.462681133836305,-0.0745595330344176,0.163682644936386,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.483177629627332,,1.15172466330949,0.211201470082948,0.940593754686125,0.05,0.0975,400,0.558221970471463,0.955822197047146,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",5.34999999999999,10.49,0.280000000000001,16.12,4,344610857,TRUE
"RMM002","Study 1",10,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260920,-0.0121644992699319,0.0594709642204231,296.302435455415,-0.204545183172841,0.838067917181811,-0.129203504415228,0.104874505875364,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.693484355674851,,1.19346210011527,0.203669396294862,0.934967498814762,0.0525,0.1125,400,1,1,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",4.69,9.88999999999999,0.25,14.83,5,910495872,TRUE
"RMM003","Study 1",10,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260920,-0.0562805616534532,0.0393535024269682,221.390578090117,-1.43012840490876,0.154089925177332,-0.133835970006604,0.0212748466996974,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.02919218139925,,0.997912208694635,0.417837896757985,0.956071297271121,0.0025,0.095,400,0.527869282209793,0.95274117671626,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",3.78,8.34999999999999,0.280000000000001,12.41,1,2036501324,TRUE
"RMM003","Study 1",10,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260920,-0.0617462843618733,0.0400524266518827,309.909866778017,-1.54163653799416,0.124182374504601,-0.140555368430198,0.0170627997064515,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.59380078391898,,0.992595447976602,0.474621186329198,0.961940754113756,0.0025,0.0825,400,0.649211950318788,0.964921195031879,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",3.02000000000001,7.53999999999999,0.269999999999982,10.83,2,109345142,TRUE
"RMM003","Study 1",10,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260920,0.0021865507127406,0.040723417564825,434.192315094637,0.0536927115525109,0.957204684925359,-0.0778529901731558,0.082226091598637,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.744500987040227,,1.02492195445385,0.384161193018423,0.961100721303855,0.015,0.09,400,0.618585385097621,0.961858538509762,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",3.15000000000001,9.47,0.27000000000001,12.89,3,1297033306,TRUE
"RMM003","Study 1",10,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260920,-0.0420231257463004,0.041441521487991,437.035804311786,-1.01403433651629,0.311127422296158,-0.123472577453761,0.0394263259611597,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.455243500376139,,1.04409256886295,0.487217158527215,0.968507916321035,0.005,0.0675,400,0.515034387382735,0.951503438738274,0,0.1,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",4.29000000000002,9.80999999999997,0.25,14.35,4,344610857,TRUE
"RMM003","Study 1",10,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260920,-0.0036827634593652,0.0410678100327558,269.634833015156,-0.089675184930188,0.928611910115611,-0.0845371100062924,0.077171583087562,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.70111263374948,,1.07073960573368,0.355973756054227,0.959320982885991,0.005,0.0875,400,1,1,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",3.34,9.69000000000003,0.269999999999982,13.3,5,910495872,TRUE
"RMM004","Study 1",20,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260921,0.0720389591156234,0.0350668734042987,447.066396587099,2.05433082912925,0.0405245018136633,0.00312257841063204,0.140955339820615,TRUE,FALSE,TRUE,TRUE,0,TRUE,FALSE,0.949193052035349,,0.947654703761187,0.360241650352249,0.956245359214725,0.00625,0.09625,800,0.818309322956254,0.9859029714809,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",8.25999999999999,20.11,0.529999999999973,28.9,1,533802658,TRUE
"RMM004","Study 1",20,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260921,0.0311657209424017,0.0376744504553767,293.283356211624,0.82723757256435,0.408774976069006,-0.0429808212229031,0.105312263107707,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.15821783329866,,1.00335396790069,0.465221286310391,0.958142433210785,0.0075,0.0925,800,0.909741258293598,0.994610216132639,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",5.05000000000001,17.45,0.510000000000048,23.01,2,1494031624,TRUE
"RMM004","Study 1",20,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260921,0.0307852178233143,0.0374305062589568,742.490200006022,0.822463303336904,0.411077310784596,-0.042697009463407,0.104267445110036,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.782919323270197,,1.00865652071805,0.381153180340789,0.959999329957914,0.00625,0.09,800,0.407163394101766,0.939501909020938,0.05,0.15,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",5.10999999999996,20.08,0.54000000000002,25.73,3,1192603971,TRUE
"RMM004","Study 1",20,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260921,-0.0708814909883809,0.0396343875194924,675.793329349478,-1.78838365935442,0.074161992482796,-0.148702838933844,0.00693985695708245,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.01327186131393,,1.03905302855055,0.435591130789768,0.958754496506085,0.00625,0.09625,800,0.874819528909063,0.993740976445453,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",4.45999999999998,21.09,0.519999999999982,26.07,4,1614716661,TRUE
"RMM004","Study 1",20,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260921,0.0563584793813628,0.0380808273795177,841.292462845859,1.4799699286911,0.139255633291486,-0.0183861028876212,0.131103061650347,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.810201493052524,,1.02296298764121,0.347043104126306,0.960821832550434,0.00875,0.09125,800,0.734903695597034,0.984958859554427,0,0.05,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",6.19999999999999,19.44,0.54000000000002,26.18,5,1127969980,TRUE
"RMM005","Study 1",20,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260921,0.0794918036129358,0.039288868665543,418.600739172005,2.0232652736741,0.043680829571433,0.00226374608131374,0.156719861144558,TRUE,FALSE,TRUE,TRUE,0,TRUE,FALSE,0.930605354948414,,1.06184258751136,0.150252293370916,0.933802925239776,0.0525,0.11625,800,0.873215205873995,0.988641524852326,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",10.34,21.28,0.550000000000011,32.17,1,533802658,TRUE
"RMM005","Study 1",20,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260921,0.0384261793959658,0.0420097958064218,317.280256078926,0.914695695571362,0.361046018092125,-0.0442267914645851,0.121079150256517,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.14887979876607,,1.11887988901612,0.172559084293819,0.934190717495477,0.05,0.11875,800,0.945198263114745,0.995380453338664,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",6.81999999999999,20.35,0.509999999999991,27.68,2,1494031624,TRUE
"RMM005","Study 1",20,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260921,0.0475573412031849,0.0414569801919913,743.621166607203,1.14714918894098,0.251688916187414,-0.0338293131853673,0.128943995591737,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.767300230367211,,1.11726953746164,0.193984802799683,0.936890949433157,0.055,0.10625,800,0.394862115567228,0.93945765365916,0.05,0.15,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",7.39000000000004,21.56,0.519999999999982,29.47,3,1192603971,TRUE
"RMM005","Study 1",20,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260921,-0.0552384935607271,0.0437524851424029,557.509699606316,-1.26252242314786,0.20728869764854,-0.141178358750258,0.0307013716288034,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.99193920244663,,1.14709841851651,0.196023418702317,0.934510307700652,0.05125,0.115,800,0.892372371805958,0.994618618590298,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",7.63,20.97,0.539999999999964,29.14,4,1614716661,TRUE
"RMM005","Study 1",20,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260921,0.0600461917238125,0.0421060380576351,796.122085976256,1.42607080822044,0.154239895699334,-0.0226057809873519,0.142698164434977,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.778761586843204,,1.13125808152949,0.182381901685635,0.937360401946296,0.055,0.1075,800,0.736862440338604,0.98076416465048,0,0.05,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",7.88,21.8099999999999,0.520000000000095,30.21,5,1127969980,TRUE
"RMM006","Study 1",20,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260921,-0.0144279295155248,0.0268884669259752,480.942702602185,-0.536584311602642,0.591802895447604,-0.0672613135704129,0.0384054545393632,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.952472699741142,,0.960030018386519,0.402277345522812,0.957368180115708,0.00625,0.09375,800,0.823272050544489,0.985327674084652,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",7.56000000000006,20.24,0.5,28.3000000000001,1,533802658,TRUE
"RMM006","Study 1",20,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260921,0.00995702602486463,0.0281585127262356,296.701471508614,0.353606247661921,0.723885118221751,-0.0454586912413702,0.0653727432910994,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.1599013901595,,1.0035333772336,0.4675441461573,0.958347436673138,0.0075,0.0925,800,0.914198974757861,0.99498360774481,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",4.83000000000004,18.17,0.549999999999955,23.55,2,1494031624,TRUE
"RMM006","Study 1",20,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260921,-0.0350982706448941,0.0281220582341532,742.323849791436,-1.24806905499785,0.212399291555664,-0.090306506855154,0.0201099655653658,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.777392402950506,,1.01235483659963,0.374731507489344,0.959919816536442,0.0075,0.0925,800,0.408226401974876,0.938755747998794,0.05,0.15,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",5.0200000000001,19.4699999999999,0.509999999999991,25,3,1192603971,TRUE
"RMM006","Study 1",20,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260921,-0.0963989799666942,0.0292816132108035,652.485704614537,-3.29213350619383,0.00104793852669199,-0.153896542126646,-0.0389014178067427,TRUE,FALSE,TRUE,TRUE,0,TRUE,FALSE,1.01294032638857,,1.0390998048331,0.429545548990258,0.958669579169211,0.005,0.09875,800,0.875634229767966,0.993781711488398,0,0,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",4.33999999999992,21.3000000000001,0.559999999999945,26.1999999999999,4,1614716661,TRUE
"RMM006","Study 1",20,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260921,-0.0294773646349062,0.0286805181735538,889.452297450422,-1.02778354479269,0.304331072542317,-0.0857667439702269,0.0268120147004145,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.809224130879611,,1.02837210237818,0.339104386666056,0.959979727192004,0.00875,0.095,800,0.748119207817772,0.986055798482245,0,0.05,20,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",5.65000000000009,18.75,0.519999999999982,24.9200000000001,5,1127969980,TRUE
"RMM007","Study 1",40,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260922,-0.0318703311590871,0.0253975697970854,1126.3326546615,-1.25485750856149,0.209790801689569,-0.0817022019297394,0.0179615396115652,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.885678843307011,,0.990802361396583,0.378764892508725,0.960204242408388,0.00625,0.091875,1600,0.485059720750602,0.960259722635577,0.025,0.1,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",13.5,48.0200000000001,1.80999999999995,63.33,1,119813153,TRUE
"RMM007","Study 1",40,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260922,0.0115173185141333,0.0258359850482002,973.196625243758,0.445785925818051,0.655851042429898,-0.0391833367378761,0.0622179737661427,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.923535279080087,,0.990692432802503,0.367074311768108,0.959934807790255,0.009375,0.08875,1600,0.496652358922009,0.957677950980048,0.025,0.1,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",10.76,47.02,1.31000000000006,59.09,2,255361622,TRUE
"RMM007","Study 1",40,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260922,-0.0442535473037434,0.0274238536721087,1505.07718419961,-1.61368813562301,0.106804712281162,-0.0980465719144379,0.00953947730695111,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.933331607435892,,1.02133979706161,0.427257402502977,0.963025051681091,0.005625,0.08,1600,0.658211717489339,0.962579931071077,0,0.1,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",11.1799999999999,47.3200000000001,1.34000000000003,59.84,3,1234472120,TRUE
"RMM007","Study 1",40,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260922,-0.00749686388424461,0.0262872009287101,871.868034173092,-0.285190648657338,0.77556581672578,-0.0590904536770608,0.0440967259085715,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.19209596133768,,1.00103230214219,0.338010249790159,0.960101376492331,0.004375,0.090625,1600,0.452375697237951,0.957571962551705,0.025,0.075,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",10.3099999999999,45.3,1.34000000000003,56.9499999999999,4,1363142004,TRUE
"RMM007","Study 1",40,40,0,0,"none","Clean","study1_robust_ri","Study 1 robust random intercept",5,20260922,-0.0329516851566465,0.0256786336637081,1412.63357222726,-1.28323358587484,0.199620729207921,-0.083324041431028,0.0174206711177349,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.22750730695189,,1.01177528210668,0.425832280856094,0.962679517067782,0.006875,0.085,1600,0.63382631412942,0.956466220684789,0,0.125,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",10.2,46.52,1.34000000000003,58.0600000000001,5,6902939,TRUE
"RMM008","Study 1",40,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260922,-0.0319585442682099,0.028143223239484,1136.19758748679,-1.13556801920873,0.256376878041996,-0.0871770701493667,0.0232599816129469,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.894826660605783,,1.09800187344793,0.186296880930729,0.935872107727813,0.0525,0.11125,1600,0.498415006308923,0.961839672988021,0.025,0.075,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",16.95,53.1799999999999,1.31999999999994,71.4499999999999,1,119813153,TRUE
"RMM008","Study 1",40,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260922,-0.000830916039406038,0.0286918605607074,998.402467435408,-0.028959991550494,0.976902286942085,-0.0571341844888654,0.0554723524100533,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.897973700039834,,1.10029188519264,0.187270616669285,0.93667225585744,0.0525,0.10625,1600,0.474955007822975,0.954978545647016,0.025,0.1,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",15.8,51.6100000000001,1.33999999999992,68.75,2,255361622,TRUE
"RMM008","Study 1",40,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260922,-0.0280850312896052,0.0302788901154532,1544.39375805802,-0.92754493914794,0.353788601760089,-0.0874771112507247,0.0313070486715144,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,0.921148938656196,,1.12778752335864,0.18939180224387,0.939121787805571,0.0525,0.100625,1600,0.671768870039561,0.964512244754357,0,0.1,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",14.8200000000002,53.6099999999999,1.33999999999992,69.77,3,1234472120,TRUE
"RMM008","Study 1",40,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260922,-0.0177423607592542,0.0291839531596221,912.629240290024,-0.607949192565245,0.543372425963798,-0.0750178170924578,0.0395330955739494,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.18902221303793,,1.11139829017267,0.180269877313101,0.936728879440106,0.0525,0.106875,1600,0.450263463912017,0.955051431327242,0.025,0.075,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",14.4400000000001,49.05,1.34000000000015,64.8300000000002,4,1363142004,TRUE
"RMM008","Study 1",40,40,0,0,"vertical","Vertical outliers","study1_robust_ri","Study 1 robust random intercept",5,20260922,-0.0384006368872892,0.028461924482508,1414.52938661632,-1.34919326733824,0.177490812826347,-0.0942327567474624,0.017431482972884,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.21527648313008,,1.12150554680284,0.171171731706249,0.938813939953155,0.0525,0.105625,1600,0.655673400670448,0.95728586862464,0,0.1,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",13.9099999999999,50.1300000000001,1.30999999999995,65.3499999999999,5,6902939,TRUE
"RMM009","Study 1",40,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260922,-0.0420481955064007,0.0191948651703378,1108.74546524107,-2.19059603353602,0.0286886814417684,-0.0797105533593008,-0.00438583765350064,TRUE,FALSE,TRUE,TRUE,0,TRUE,FALSE,0.884317100122321,,0.989153965593307,0.377207818537962,0.959992153824926,0.00625,0.094375,1600,0.485365808182062,0.960128276272055,0.025,0.1,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",13.5699999999999,47.5899999999999,1.31000000000017,62.47,1,119813153,TRUE
"RMM009","Study 1",40,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260922,-0.0382272210121714,0.0194504055507033,1047.04678372791,-1.96536884089746,0.0496355774578023,-0.0763934338584227,-6.10081659200012e-05,TRUE,FALSE,TRUE,TRUE,0,TRUE,FALSE,0.919752995544373,,0.991915376738216,0.373356035095858,0.959461694518636,0.009375,0.085625,1600,0.494927044693361,0.957578292930854,0.025,0.1,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",10.1099999999999,46.45,1.3599999999999,57.9199999999998,2,255361622,TRUE
"RMM009","Study 1",40,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260922,-0.0695621945825639,0.0203407447503998,1459.51342234927,-3.41984501728712,0.000643842261417086,-0.109462410221883,-0.0296619789432446,TRUE,FALSE,TRUE,TRUE,0,TRUE,FALSE,0.933995900564804,,1.02073687724497,0.422815214627902,0.962707589874915,0.006875,0.080625,1600,0.655580014100292,0.96243314878747,0,0.1,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",11.1399999999999,46.6100000000001,1.32999999999993,59.0799999999999,3,1234472120,TRUE
"RMM009","Study 1",40,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260922,-0.0300935379542154,0.0196582985173502,793.359291549048,-1.53083126332908,0.12620972135002,-0.0686819647579807,0.00849488884954992,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.19239715632397,,0.999216618580509,0.343972091617289,0.95986133277474,0.00375,0.09,1600,0.454605714213283,0.958127173334718,0.025,0.075,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",10.1099999999999,46.0900000000001,1.31999999999994,57.52,4,1363142004,TRUE
"RMM009","Study 1",40,40,0,0,"bad_leverage","Bad leverage","study1_robust_ri","Study 1 robust random intercept",5,20260922,-0.0774229025340355,0.0195903170710806,1376.17340092819,-3.95210053278453,8.14001267244158e-05,-0.115853017778073,-0.0389927872899977,TRUE,FALSE,TRUE,TRUE,0,TRUE,FALSE,1.22396547216629,,1.01323480292607,0.416609668240003,0.962428118686061,0.00625,0.083125,1600,0.632501750788858,0.955820051869577,0,0.125,40,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",10.2,46.7,1.29999999999995,58.2,5,6902939,TRUE
"RMM010","Study 2",10,40,0,0.05,"none","Clean","study2_robust_ri","Study 2 robust random intercept",5,20260923,-0.0927159004533184,0.0548296917326212,146.681101089396,-1.6909797871097,0.0929644025628983,-0.201074118755233,0.0156423178485964,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,1.13137589813607,,1.03750226907063,0.419113832295801,0.955935269741238,0.0125,0.0925,400,0.87126368062437,0.987126368062437,0,0,10,,,,,,,,,,,"Estimate | Std. Error | df | t value | Pr(>|t|)",5.48000000000002,8.1400000000001,0.269999999999982,13.8900000000001,1,561050143,TRUE
