"condition_id","n_clusters","beta","contamination","contamination_label","replicate","replicate_seed","method","cluster","intercept","x","retained","warning","error"
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","16",0.178615650957905,-0.0303573613994182,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","17",0.828980293477189,0.0046493418795396,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","18",0.634326838213158,-0.0243103124330033,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","19",-0.509997497706601,0.0939184735150077,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","20",-2.06686935858324,0.0736891202011448,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","21",1.94900442427691,-0.18205891237445,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","22",0.601231863260902,0.072448804002863,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","23",-0.378836720629215,0.101747672776646,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","24",0.848354842177055,0.0273970640084211,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","25",-0.764100123465251,0.0961737515752458,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","26",1.03801627691399,0.215043394404928,TRUE,"S refinements did not converge (to refine.tol=1e-07) in 200 (= k.max) steps | initial estim. 'init' not converged -- will be return()ed basically unchanged",
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","27",-0.0345893080588033,-0.239796067508296,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","28",-1.02746366264038,0.0865602384236167,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","29",-0.088946132097412,-0.136581581000721,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","30",0.821960169611814,-0.110142121076607,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","31",-0.202372443188467,-0.0290074335018033,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","32",1.3171029050652,0.0570709119694052,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","33",-0.641657312595532,-0.125682766917132,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","34",1.24143284871854,-0.186133866257213,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","35",-0.355886142259868,-0.0385639820339278,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","36",-0.209179152312577,-0.0377345647886434,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","37",0.641477281581119,0.0661363198069759,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","38",-0.640757108951212,-0.164505461406441,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","39",-0.0208832346906913,0.0456877949128951,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",777,1475580227,"cats_robustbase","40",-0.233525442878053,-0.0434837239631966,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","1",0.530057422841855,0.0011792694404191,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","2",-0.37892136162289,0.233590966211558,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","3",0.149895073218021,0.150385157236854,TRUE,"Max iteration for final coefficients reached.",
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","4",-0.666121035615999,0.0320963435376892,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","5",0.729504955020899,-0.281000920597214,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","6",-0.950184880383557,0.269395310376866,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","7",1.81283187259363,0.184159216670374,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","8",1.59733615954695,-0.0247181845772707,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","9",1.52128830982452,-0.123145968567937,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","10",0.10222338322359,0.0765956279571556,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","11",-0.968072110567588,-0.417941268218062,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","12",-1.98619765179795,-0.0275487787812571,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","13",-0.910409655646134,0.0267751474351447,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","14",-0.795689289012006,-0.0648962500587491,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","15",1.668928371999,0.103922498861691,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","16",0.866865341361179,-0.0426012250258302,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","17",0.106715820438388,-0.138310645069538,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","18",-0.184714431389414,0.0422005338794964,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","19",-0.162950567452054,-0.218687304375308,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","20",-1.60331762003733,-0.0125036192524343,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","21",0.201792167819782,-0.0548283755518549,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","22",0.031083819646412,-0.203709510863446,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","23",0.511614769406412,-0.144842708898263,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","24",1.83118295704576,-0.0593433786974093,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","25",0.35155825202061,-0.0726676334627202,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","26",0.373073342331742,0.14663411044077,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","27",0.190490496390615,-0.150103869141834,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","28",-0.214771459317775,0.190283102822442,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","29",-0.0490328718089051,-0.15441969151037,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","30",0.925259969735365,0.0600036376469751,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","31",0.0634553046434374,-0.106524711122921,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","32",0.624730565400226,0.0442609238753587,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","33",-0.293961960255919,-0.187417455312669,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","34",1.73874846605247,-0.300674450166613,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","35",-0.925321385495697,-0.124819494126872,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","36",1.10610247319596,0.16020639319089,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","37",-1.99691599867663,0.0577501760553509,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","38",-1.10429949630288,-0.00277699780767853,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","39",1.41992146774491,-0.050216900820166,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",779,1023832812,"cats_robust","40",-1.45490446913297,-0.113559706005729,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","1",-0.228023732551399,-0.141017810961889,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","2",0.108161740005634,-0.11828423155596,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","3",-0.750199493886958,0.190975781946622,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","4",1.54637232631853,-0.254943685579204,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","5",0.297547731069427,-0.0371513344786489,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","6",-0.70871274306029,0.0969433763038506,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","7",-0.088121922199814,-0.118122161161756,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","8",-0.208816635522111,0.0214809432619434,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","9",1.23225713410723,-0.00121449553910168,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","10",0.101748590800208,-0.0566551476534949,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","11",0.301920721281979,0.183449299719055,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","12",1.69811943637431,-0.325920275533694,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","13",-0.257067721852022,-0.101158709535076,TRUE,"S refinements did not converge (to refine.tol=1e-07) in 200 (= k.max) steps | initial estim. 'init' not converged -- will be return()ed basically unchanged",
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","14",-0.190784437244525,-0.176669767811094,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","15",1.12822311049168,-0.176369943778919,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","16",0.0136751339428167,-0.0241273015491267,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","17",0.234790416962281,-0.196863689544772,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","18",0.710141074859539,0.0540374316932161,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","19",0.515668032973525,0.0487038481554346,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","20",0.0114474311897097,-0.10840115763666,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","21",0.233220217661495,0.0662731685972113,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","22",0.485229244266217,0.0597389397499407,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","23",-0.992685767396651,0.0332793337984217,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","24",0.470515735080682,-0.399628015638762,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","25",-0.564291369916089,-0.272754418789773,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","26",-0.550603082835516,-0.0966686753340079,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","27",0.105017287462646,-0.0514437391247325,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","28",-1.59256845704022,0.00496503212183185,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","29",0.992351200087027,-0.0991726468882987,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","30",0.371678987919277,-0.0184469693825882,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","31",-1.18253552209397,-0.0831253225746741,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","32",-2.75613386502622,-0.057921224649716,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","33",1.86144476528986,0.185052329982131,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","34",-0.713837873657238,-0.0708117681402133,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","35",-0.111107489201326,-0.198670665955681,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","36",1.09654199593493,0.0216387889569359,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","37",0.883580378776144,-0.0364722186052963,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","38",0.826205190816267,-0.0985703956446915,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","39",-0.929193860058079,-0.108074498807826,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",791,2050244782,"cats_robustbase","40",-1.71502516520215,0.027804733023112,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","1",-2.4292860422151,0.158222174548691,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","2",-1.61327000705731,-0.0618166848726629,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","3",1.25260564073789,-0.207636817934099,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","4",-0.475192265025381,-0.255880285032976,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","5",0.738080738761571,-0.0196617232849049,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","6",-0.697111453580595,-0.0714847463345502,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","7",0.251644380204432,0.01320289834258,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","8",-0.845421986734629,-0.0759150454376727,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","9",-0.419009351326486,-0.224298126349288,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","10",-0.881508237410652,-0.108954430466413,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","11",1.59597865367936,-0.0537217348127406,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","12",-1.76463346892879,0.00513103214826062,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","13",0.551891796398406,0.140525848127534,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","14",-1.70408883394346,0.0877368656522996,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","15",0.429671717213471,0.07668584414718,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","16",-0.532388131993925,-0.046681660751112,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","17",0.0286193634326567,0.0376977040624475,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","18",-0.362047963668927,0.0314167465348338,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","19",-1.25083692008028,-0.201736379195602,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","20",-0.141714711264238,-0.0591574218328709,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","21",-0.297468444487795,-0.0656067921354351,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","22",-0.81678820085715,-0.000303938372437448,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","23",3.25080607735568,-0.120157224073804,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","24",0.260735822348674,-0.175593456488993,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","25",-0.937791860963824,0.250559142180272,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","26",0.846210721717619,-0.0410287584950534,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","27",-0.956458884384805,-0.246420078651073,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","28",0.123450189189955,0.128004896465311,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","29",1.13059749262527,-0.351257014419617,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","30",0.320719711662255,-0.0843064541482903,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","31",-1.56275004941698,-0.24730272600298,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","32",0.0550027742815951,-0.177849758613922,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","33",-1.63076577695827,-0.0821963961619779,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","34",1.30372902993799,-0.0991751433070866,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","35",0.0993669536986857,-0.183742974231763,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","36",-0.462010070870818,-0.0507808930724174,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","37",-1.28699913303417,-0.0254120872407362,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","38",-0.0498859478473085,-0.106642712708065,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","39",0.60995996090531,0.244912183157913,TRUE,"S refinements did not converge (to refine.tol=1e-07) in 200 (= k.max) steps | initial estim. 'init' not converged -- will be return()ed basically unchanged",
"S1C015",40,0,"bad_leverage","Bad leverage",793,997605262,"cats_robustbase","40",-0.844530069201798,0.192092923673531,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","1",-1.19158861195602,0.11315098786042,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","2",0.157105538969362,-0.0845801707592606,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","3",0.853616774150297,0.0525950673492808,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","4",-1.55824952576554,-0.0790137833111481,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","5",-1.06834007320895,-0.130822419725473,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","6",1.30313076607354,0.117683641114837,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","7",-0.403294806591625,-0.0269413120917102,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","8",1.15441314279406,-0.103425452493124,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","9",0.0838811325694418,-0.0589859403782627,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","10",0.820813251584677,-0.160827933530654,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","11",0.357864898811208,0.0587673075719078,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","12",-0.440355905293281,0.0154183494051665,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","13",0.23583739424691,-0.0828565112141822,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","14",-0.49131508024892,-0.133488445770437,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","15",-0.205027048496877,-0.0594015081196583,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","16",-0.104095458371324,-0.265051393289071,TRUE,"Max iteration for final coefficients reached.",
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","17",0.545792216736044,0.0885651372869329,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","18",-0.0878940626789439,-0.154916999306825,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","19",-0.547092073753064,-0.153857956908042,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","20",-0.738547055035775,-0.0186647740153924,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","21",0.44904569301654,0.0818768610334925,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","22",2.30148985406675,-0.0775184275913077,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","23",0.105253635178049,-0.0693635240721752,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","24",0.677696614863353,-0.056444064255248,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","25",-0.538457236538446,-0.0592056732907715,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","26",-0.712275257997965,-0.0643331527972172,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","27",-1.49733761417865,-0.028034081983092,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","28",0.374848979386998,0.0461012541518556,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","29",-0.508586164256781,-0.0620523181602393,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","30",0.51765891660864,-0.232089459468511,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","31",-0.720337984199626,0.152712307916385,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","32",-1.44776931876509,-0.0100609317124608,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","33",0.820917287421271,0.0574657782292885,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","34",-0.34412613827508,-0.0536815890023076,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","35",0.542812021229075,-0.0675117081793494,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","36",0.512364326416728,-0.169993187501774,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","37",-2.09925592418929,-0.102897181966856,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","38",-0.129466852668305,-0.102052761482374,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","39",-0.753073085141779,-0.139997030171357,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",796,149689204,"cats_robust","40",0.974458952883598,-0.209436974887031,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","1",-1.56613715620098,-0.210231518872361,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","2",-2.18057534807285,-0.108533009293222,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","3",-0.502423826390584,-0.10920045373584,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","4",-1.33008800445994,-0.30864032952591,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","5",-0.58913808083322,-0.0982362612375738,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","6",1.76222052204686,0.0553459852622326,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","7",-0.239093737940186,-0.205717529301747,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","8",-0.436232763607731,-0.00457930615858149,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","9",0.369981605115489,0.0215390522634119,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","10",-0.179047739454145,-0.13285191373987,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","11",0.667101432698373,-0.098949803551285,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","12",-2.08084965870814,-0.126353947154153,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","13",0.740795412202574,-0.282228214230731,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","14",-0.752074448459436,0.132512766742518,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","15",0.561617498555141,-0.174709068721387,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","16",0.0518928051721444,0.0860565285206091,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","17",-2.32277894265073,0.100997761709163,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","18",-0.45711217729012,-0.322400365757031,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","19",-0.670348717860235,0.050727124889503,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","20",0.497346564450197,0.0225300280992754,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","21",-0.0946446929135245,-0.0667121939130545,TRUE,,
"S1C015",40,0,"bad_leverage","Bad leverage",797,296003203,"cats_robust","22",1.00805862321899,0.0560926809274098,TRUE,,
